id,goals,own_goals,shots,xG,time,player_id,understat_team_id,position,player,h_a,yellow_card,red_card,roster_in,roster_out,key_passes,assists,xA,xGChain,xGBuildup,positionOrder,fixture_id,team_id,team_name,h_xg,a_xg,team_xG,xGI,gameweek,penalty_attempt,penalty_scored,npxG,npxGI
700080,0,0,2,0.4057233333587646,11,6482,78,Sub,Eddie Nketiah,a,0,0,0,700076,0,0,0.0,0.4057233333587646,0.0,17,26821,6,Crystal Palace,0.221062,1.62561,1.62561,0.4057233333587646,22,0,0,0.4057233333587646,0.4057233333587646
700078,0,0,0,0.0,1,757,78,Sub,Jeffrey Schlupp,a,0,0,0,700077,0,0,0.0,0.094297856092453,0.094297856092453,17,26821,6,Crystal Palace,0.221062,1.62561,1.62561,0.0,22,0,0,0.0,0.0
700081,0,0,1,0.0198958572000265,21,13038,78,Sub,Justin Devenny,a,0,0,0,700075,0,0,0.0,0.1141937151551246,0.094297856092453,17,26821,6,Crystal Palace,0.221062,1.62561,1.62561,0.0198958572000265,22,0,0,0.0198958572000265,0.0198958572000265
700079,0,0,0,0.0,1,603,78,Sub,Nathaniel Clyne,a,0,0,0,700074,0,0,0.0,0.0,0.0,17,26821,6,Crystal Palace,0.221062,1.62561,1.62561,0.0,22,0,0,0.0,0.0
700440,0,0,0,0.0,90,741,72,GK,Jordan Pickford,h,0,0,0,0,0,0,0.0,0.4007259607315063,0.4007259607315063,1,26815,7,Everton,2.56089,1.35719,2.56089,0.0,22,0,0,0.0,0.0
700441,0,0,0,0.0,90,12014,72,DR,Jake O&#039;Brien,h,0,0,700451,0,1,0,0.1224970817565918,0.5232230424880981,0.4007259607315063,2,26815,7,Everton,2.56089,1.35719,2.56089,0.1224970817565918,22,0,0,0.0,0.1224970817565918
700443,0,0,0,0.0,90,8476,72,DC,Jarrad Branthwaite,h,0,0,0,0,0,0,0.0,0.4007259607315063,0.4007259607315063,3,26815,7,Everton,2.56089,1.35719,2.56089,0.0,22,0,0,0.0,0.0
700442,0,0,1,0.2857520878314972,90,1665,72,DC,James Tarkowski,h,0,0,0,0,1,0,0.4385579824447632,0.4007259607315063,0.4007259607315063,3,26815,7,Everton,2.56089,1.35719,2.56089,0.7243100702762604,22,0,0,0.2857520878314972,0.7243100702762604
700444,0,0,1,0.1102756708860397,90,10291,72,DL,Vitalii Mykolenko,h,0,0,0,0,0,0,0.0,0.6334987282752991,0.5232230424880981,4,26815,7,Everton,2.56089,1.35719,2.56089,0.1102756708860397,22,0,0,0.1102756708860397,0.1102756708860397
700446,0,0,0,0.0,90,668,72,DMC,Idrissa Gueye,h,0,0,0,0,2,2,0.7944350242614746,1.027207851409912,0.6334987282752991,7,26815,7,Everton,2.56089,1.35719,2.56089,0.7944350242614746,22,0,0,0.0,0.7944350242614746
700445,0,0,1,0.1155885681509971,90,6088,72,DMC,Orel Mangala,h,0,0,0,0,1,0,0.0285733323544263,0.2666589915752411,0.1224970817565918,7,26815,7,Everton,2.56089,1.35719,2.56089,0.1441619005054235,22,0,0,0.1155885681509971,0.1441619005054235
700447,0,0,1,0.0285733323544263,80,9752,72,AMR,Jesper Lindstrom,h,0,0,700452,0,4,0,0.8675723075866699,1.4666744470596311,0.8778258562088013,11,26815,7,Everton,2.56089,1.35719,2.56089,0.8961456399410963,22,0,0,0.0285733323544263,0.8961456399410963
700448,0,0,0,0.0,90,1726,72,AMC,Abdoulaye Doucouré,h,1,0,0,0,0,0,0.0,0.4292992949485779,0.4292992949485779,12,26815,7,Everton,2.56089,1.35719,2.56089,0.0,22,0,0,0.0,0.0
700449,1,0,2,0.484116792678833,90,9307,72,AML,Iliman Ndiaye,h,0,0,700453,0,1,0,0.1102756708860397,0.5943924784660339,0.4007259607315063,13,26815,7,Everton,2.56089,1.35719,2.56089,0.5943924635648727,22,0,0,0.484116792678833,0.5943924635648727
700450,1,0,6,1.5365843772888184,90,5555,72,FW,Dominic Calvert-Lewin,h,1,0,0,0,1,0,0.1155885681509971,1.414309859275818,0.2222398221492767,15,26815,7,Everton,2.56089,1.35719,2.56089,1.6521729454398155,22,0,0,1.5365843772888184,1.6521729454398155
700452,0,0,0,0.0,10,631,72,Sub,Ashley Young,h,0,0,0,700447,0,0,0.0,0.0,0.0,17,26815,7,Everton,2.56089,1.35719,2.56089,0.0,22,0,0,0.0,0.0
700453,0,0,0,0.0,1,10292,72,Sub,Nathan Patterson,h,0,0,0,700449,0,0,0.0,0.0,0.0,17,26815,7,Everton,2.56089,1.35719,2.56089,0.0,22,0,0,0.0,0.0
700451,0,0,0,0.0,1,1653,72,Sub,Michael Keane,h,0,0,0,700441,0,0,0.0,0.0,0.0,17,26815,7,Everton,2.56089,1.35719,2.56089,0.0,22,0,0,0.0,0.0
700035,0,0,0,0.0,90,181,228,GK,Bernd Leno,a,0,0,0,0,0,0,0.0,0.779765784740448,0.779765784740448,1,26817,8,Fulham,0.676934,2.36823,2.36823,0.0,22,0,0,0.0,0.0
700036,0,0,0,0.0,90,6157,228,DR,Timothy Castagne,a,0,0,0,0,1,0,0.0297257248312234,0.979927897453308,0.9502021670341492,2,26817,8,Fulham,0.676934,2.36823,2.36823,0.0297257248312234,22,0,0,0.0,0.0297257248312234
700038,0,0,2,0.1943190097808838,90,11728,228,DC,Calvin Bassey,a,0,0,0,0,0,0,0.0,0.6800777912139893,0.6371244192123413,3,26817,8,Fulham,0.676934,2.36823,2.36823,0.1943190097808838,22,0,0,0.1943190097808838,0.1943190097808838
700037,0,0,0,0.0,90,6314,228,DC,Joachim Andersen,a,0,0,0,0,0,0,0.0,0.4228579699993133,0.4228579699993133,3,26817,8,Fulham,0.676934,2.36823,2.36823,0.0,22,0,0,0.0,0.0
700039,0,0,2,0.0715335085988044,90,8940,228,DL,Antonee Robinson,a,0,0,0,0,1,0,0.0252505522221326,1.303139328956604,1.2809014320373535,4,26817,8,Fulham,0.676934,2.36823,2.36823,0.0967840608209371,22,0,0,0.0715335085988044,0.0967840608209371
700040,0,0,0,0.0,90,8285,228,DMC,Sander Berge,a,0,0,0,0,0,0,0.0,0.531625509262085,0.531625509262085,7,26817,8,Fulham,0.676934,2.36823,2.36823,0.0,22,0,0,0.0,0.0
700041,0,0,3,0.3856755197048187,90,1537,228,DMC,Sasa Lukic,a,1,0,700047,0,2,1,1.3108673095703125,2.2454278469085693,0.5488851070404053,7,26817,8,Fulham,0.676934,2.36823,2.36823,1.6965428292751312,22,0,0,0.3856755197048187,1.6965428292751312
700042,0,0,1,0.0516010671854019,90,5596,228,AMR,Harry Wilson,a,0,0,700049,0,7,1,0.8382890224456787,0.9564359784126282,0.2610579133033752,11,26817,8,Fulham,0.676934,2.36823,2.36823,0.8898900896310806,22,0,0,0.0516010671854019,0.8898900896310806
700043,1,0,2,0.9135494232177734,82,7230,228,AMC,Emile Smith-Rowe,a,0,0,700050,0,1,0,0.108324334025383,1.3576587438583374,0.4228579699993133,12,26817,8,Fulham,0.676934,2.36823,2.36823,1.0218737572431564,22,0,0,0.9135494232177734,1.0218737572431564
700044,0,0,2,0.1487344354391098,48,500,228,AML,Alex Iwobi,a,0,0,700048,0,0,0,0.0,0.1739849895238876,0.0656606554985046,13,26817,8,Fulham,0.676934,2.36823,2.36823,0.1487344354391098,22,0,0,0.1487344354391098,0.1487344354391098
700045,0,0,2,0.0835476368665695,73,4105,228,FW,Raúl Jiménez,a,0,0,700046,0,0,0,0.0,0.4394668042659759,0.3736526072025299,15,26817,8,Fulham,0.676934,2.36823,2.36823,0.0835476368665695,22,0,0,0.0835476368665695,0.0835476368665695
700046,0,0,1,0.4843908548355102,17,10717,228,Sub,Rodrigo Muniz,a,0,0,0,700045,0,0,0.0,0.4843908548355102,0.0,17,26817,8,Fulham,0.676934,2.36823,2.36823,0.4843908548355102,22,0,0,0.4843908548355102,0.4843908548355102
700049,0,0,0,0.0,1,12410,228,Sub,Joshua King,a,0,0,0,700042,0,0,0.0,0.0,0.0,17,26817,8,Fulham,0.676934,2.36823,2.36823,0.0,22,0,0,0.0,0.0
700047,0,0,0,0.0,1,3203,228,Sub,Issa Diop,a,0,0,0,700041,0,0,0.0,0.0,0.0,17,26817,8,Fulham,0.676934,2.36823,2.36823,0.0,22,0,0,0.0,0.0
700050,0,0,1,0.0479401312768459,8,6835,228,Sub,Tom Cairney,a,0,0,0,700043,0,0,0.0,0.4843908548355102,0.4843908548355102,17,26817,8,Fulham,0.676934,2.36823,2.36823,0.0479401312768459,22,0,0,0.0479401312768459,0.0479401312768459
700048,1,0,1,0.2701244056224823,42,900,228,Sub,Adama Traoré,a,0,0,0,700044,1,0,0.065814197063446,0.8500551581382751,0.5141165852546692,17,26817,8,Fulham,0.676934,2.36823,2.36823,0.3359386026859283,22,0,0,0.2701244056224823,0.3359386026859283
700751,0,0,0,0.0,90,9251,285,GK,Christian Walton,h,0,0,0,0,0,0,0.0,0.077375091612339,0.077375091612339,1,26816,9,Ipswich,0.795637,3.20228,0.795637,0.0,22,0,0,0.0,0.0
700752,0,0,1,0.077375091612339,90,6424,285,DR,Ben Johnson,h,0,0,0,0,3,0,0.5004779696464539,0.2035810053348541,0.1262059062719345,2,26816,9,Ipswich,0.795637,3.20228,0.795637,0.5778530612587929,22,0,0,0.077375091612339,0.5778530612587929
700754,0,0,1,0.3526555001735687,90,8756,285,DC,Dara O&#039;Shea,h,0,0,0,0,0,0,0.0,0.1009349599480629,0.1009349599480629,3,26816,9,Ipswich,0.795637,3.20228,0.795637,0.3526555001735687,22,0,0,0.3526555001735687,0.3526555001735687
700755,0,0,0,0.0,65,7689,285,DC,Ben Godfrey,h,0,0,700764,0,0,0,0.0,0.0968416407704353,0.0968416407704353,3,26816,9,Ipswich,0.795637,3.20228,0.795637,0.0,22,0,0,0.0,0.0
700753,0,0,1,0.1283558905124664,90,12755,285,DC,Cameron Burgess,h,0,0,0,0,0,0,0.0,0.1009349599480629,0.1009349599480629,3,26816,9,Ipswich,0.795637,3.20228,0.795637,0.1283558905124664,22,0,0,0.1283558905124664,0.1283558905124664
700756,0,0,0,0.0,90,8919,285,DL,Leif Davis,h,0,0,0,0,1,0,0.0770638138055801,0.0968416407704353,0.0968416407704353,4,26816,9,Ipswich,0.795637,3.20228,0.795637,0.0770638138055801,22,0,0,0.0,0.0770638138055801
700757,0,0,2,0.0965303555130958,74,10348,285,MR,Omari Hutchinson,h,0,0,700766,0,1,0,0.077375091612339,0.0968416407704353,0.0194665435701608,8,26816,9,Ipswich,0.795637,3.20228,0.795637,0.1739054471254348,22,0,0,0.0965303555130958,0.1739054471254348
700758,0,0,1,0.0104205375537276,90,12748,285,MC,Sam Morsy,h,0,0,0,0,0,0,0.0,0.0,0.0,9,26816,9,Ipswich,0.795637,3.20228,0.795637,0.0104205375537276,22,0,0,0.0104205375537276,0.0104205375537276
700759,0,0,0,0.0,65,10301,285,MC,Jens Cajuste,h,0,0,700762,0,1,0,0.0235598627477884,0.0430264063179492,0.0430264063179492,9,26816,9,Ipswich,0.795637,3.20228,0.795637,0.0235598627477884,22,0,0,0.0,0.0235598627477884
700760,0,0,0,0.0,65,13019,285,ML,Jack Clarke,h,0,0,700763,0,1,0,0.1067393645644187,0.2271408587694168,0.1204015016555786,10,26816,9,Ipswich,0.795637,3.20228,0.795637,0.1067393645644187,22,0,0,0.0,0.1067393645644187
700761,0,0,2,0.130299225449562,74,8868,285,FW,Liam Delap,h,0,0,700765,0,0,0,0.0,0.2271408587694168,0.0968416407704353,15,26816,9,Ipswich,0.795637,3.20228,0.795637,0.130299225449562,22,0,0,0.130299225449562,0.130299225449562
700763,0,0,0,0.0,25,9415,285,Sub,Jaden Philogene-Bidace,h,0,0,0,700760,0,0,0.0,0.0,0.0,17,26816,9,Ipswich,0.795637,3.20228,0.795637,0.0,22,0,0,0.0,0.0
700766,0,0,0,0.0,16,12754,285,Sub,Jack Taylor,h,0,0,0,700757,0,0,0.0,0.0,0.0,17,26816,9,Ipswich,0.795637,3.20228,0.795637,0.0,22,0,0,0.0,0.0
700764,0,0,0,0.0,25,934,285,Sub,Axel Tuanzebe,h,0,0,0,700755,0,0,0.0,0.0,0.0,17,26816,9,Ipswich,0.795637,3.20228,0.795637,0.0,22,0,0,0.0,0.0
700762,0,0,0,0.0,25,12747,285,Sub,Massimo Luongo,h,0,0,0,700759,0,0,0.0,0.0,0.0,17,26816,9,Ipswich,0.795637,3.20228,0.795637,0.0,22,0,0,0.0,0.0
700765,0,0,0,0.0,16,8563,285,Sub,George Hirst,h,0,0,0,700761,0,0,0.0,0.0,0.0,17,26816,9,Ipswich,0.795637,3.20228,0.795637,0.0,22,0,0,0.0,0.0
700020,0,0,0,0.0,90,13301,75,GK,Jakub Stolarczyk,h,0,0,0,0,0,0,0.0,0.0,0.0,1,26817,10,Leicester,0.676934,2.36823,0.676934,0.0,22,0,0,0.0,0.0
700021,0,0,0,0.0,90,7753,75,DR,James Justin,h,0,0,0,0,2,0,0.0407741777598857,0.0706691294908523,0.0298949517309665,2,26817,10,Leicester,0.676934,2.36823,0.676934,0.0407741777598857,22,0,0,0.0,0.0407741777598857
700023,0,0,0,0.0,90,111,75,DC,Jannik Vestergaard,h,1,0,0,0,0,0,0.0,0.0298949517309665,0.0298949517309665,3,26817,10,Leicester,0.676934,2.36823,0.676934,0.0,22,0,0,0.0,0.0
700022,0,0,0,0.0,90,8646,75,DC,Wout Faes,h,1,0,0,0,0,0,0.0,0.0,0.0,3,26817,10,Leicester,0.676934,2.36823,0.676934,0.0,22,0,0,0.0,0.0
700024,0,0,1,0.0725597068667411,90,11367,75,DL,Victor Kristiansen,h,0,0,0,0,0,0,0.0,0.0967446491122245,0.0241849385201931,4,26817,10,Leicester,0.676934,2.36823,0.676934,0.0725597068667411,22,0,0,0.0725597068667411,0.0725597068667411
700026,0,0,1,0.0298949517309665,66,971,75,DMC,Harry Winks,h,0,0,700034,0,0,0,0.0,0.0540798902511596,0.0241849385201931,7,26817,10,Leicester,0.676934,2.36823,0.676934,0.0298949517309665,22,0,0,0.0298949517309665,0.0298949517309665
700025,0,0,0,0.0,90,6310,75,DMC,Boubakary Soumare,h,0,0,0,0,0,0,0.0,0.0298949517309665,0.0298949517309665,7,26817,10,Leicester,0.676934,2.36823,0.676934,0.0,22,0,0,0.0,0.0
700027,0,0,3,0.4368241727352142,73,672,75,AMR,Jordan Ayew,h,0,0,700031,0,0,0,0.0,0.1115097925066948,0.0298949517309665,11,26817,10,Leicester,0.676934,2.36823,0.676934,0.4368241727352142,22,0,0,0.4368241727352142,0.4368241727352142
700028,0,0,0,0.0,66,13020,75,AMC,Bilal El Khannouss,h,0,0,700033,0,2,0,0.0952121317386627,0.0952121317386627,0.0,12,26817,10,Leicester,0.676934,2.36823,0.676934,0.0952121317386627,22,0,0,0.0,0.0952121317386627
700029,0,0,1,0.0653171762824058,73,7484,75,AML,Stephy Mavididi,h,0,0,700032,0,0,0,0.0,0.0952121317386627,0.0298949517309665,13,26817,10,Leicester,0.676934,2.36823,0.676934,0.0653171762824058,22,0,0,0.0653171762824058,0.0653171762824058
700030,0,0,1,0.0165892411023378,90,755,75,FW,Jamie Vardy,h,0,0,0,0,1,0,0.0574299059808254,0.0740191489458084,0.0,15,26817,10,Leicester,0.676934,2.36823,0.676934,0.0740191470831632,22,0,0,0.0165892411023378,0.0740191470831632
700032,0,0,0,0.0,17,9738,75,Sub,Patson Daka,h,0,0,0,700029,0,0,0.0,0.0,0.0,17,26817,10,Leicester,0.676934,2.36823,0.676934,0.0,22,0,0,0.0,0.0
700033,0,0,0,0.0,24,10166,75,Sub,Kasey McAteer,h,1,0,0,700028,0,0,0.0,0.0,0.0,17,26817,10,Leicester,0.676934,2.36823,0.676934,0.0,22,0,0,0.0,0.0
700031,0,0,0,0.0,17,11362,75,Sub,Facundo Buonanotte,h,0,0,0,700027,0,0,0.0,0.0,0.0,17,26817,10,Leicester,0.676934,2.36823,0.676934,0.0,22,0,0,0.0,0.0
700034,0,0,1,0.0557483248412609,24,7198,75,Sub,Oliver Skipp,h,0,0,0,700026,0,0,0.0,0.0557483248412609,0.0,17,26817,10,Leicester,0.676934,2.36823,0.676934,0.0557483248412609,22,0,0,0.0557483248412609,0.0557483248412609
700004,0,0,0,0.0,90,1257,87,GK,Alisson,a,0,0,0,0,0,0,0.0,0.0800078362226486,0.0800078362226486,1,26813,11,Liverpool,1.20021,4.16249,4.16249,0.0,22,0,0,0.0,0.0
700005,0,0,4,0.0675651654601097,90,1791,87,DR,Trent Alexander-Arnold,a,0,0,0,0,5,1,0.8493119478225708,1.3302195072174072,0.7514058351516724,2,26813,11,Liverpool,1.20021,4.16249,4.16249,0.9168771132826804,22,0,0,0.0675651654601097,0.9168771132826804
700006,0,0,3,0.0967740789055824,90,6326,87,DC,Ibrahima Konaté,a,0,0,0,0,2,0,0.4294182658195495,0.9214767813682556,0.4751892983913421,3,26813,11,Liverpool,1.20021,4.16249,4.16249,0.526192344725132,22,0,0,0.0967740789055824,0.526192344725132
700007,0,0,2,0.1666925102472305,90,833,87,DC,Virgil van Dijk,a,0,0,0,0,1,0,0.0930134057998657,1.3402321338653564,1.2980635166168213,3,26813,11,Liverpool,1.20021,4.16249,4.16249,0.2597059160470962,22,0,0,0.1666925102472305,0.2597059160470962
700008,0,0,0,0.0,66,8852,87,DL,Konstantinos Tsimikas,a,1,0,700019,0,2,0,0.06412935256958,0.6174748539924622,0.60258549451828,4,26813,11,Liverpool,1.20021,4.16249,4.16249,0.06412935256958,22,0,0,0.0,0.06412935256958
700009,0,0,4,0.2519843578338623,81,8379,87,DMC,Alexis Mac Allister,a,0,0,700017,0,3,0,0.0885547921061515,0.9117261171340942,0.7831851840019226,7,26813,11,Liverpool,1.20021,4.16249,4.16249,0.3405391499400139,22,0,0,0.2519843578338623,0.3405391499400139
700010,0,0,1,0.0271929334849119,90,10697,87,DMC,Ryan Gravenberch,a,0,0,0,0,2,0,0.1203995272517204,1.4964663982391355,1.3488739728927612,7,26813,11,Liverpool,1.20021,4.16249,4.16249,0.1475924607366323,22,0,0,0.0271929334849119,0.1475924607366323
700011,0,0,3,0.2679798305034637,90,1250,87,AMR,Mohamed Salah,a,0,0,0,0,7,0,1.007233500480652,1.917147517204285,0.7634538412094116,11,26813,11,Liverpool,1.20021,4.16249,4.16249,1.2752133309841156,22,0,0,0.2679798305034637,1.2752133309841156
700012,0,0,7,0.500010073184967,81,9788,87,AMC,Dominik Szoboszlai,a,1,0,700018,0,1,0,0.0176028814166784,1.3536282777786257,0.8588894009590149,12,26813,11,Liverpool,1.20021,4.16249,4.16249,0.5176129546016455,22,0,0,0.500010073184967,0.5176129546016455
700013,0,0,3,0.7260772585868835,88,11296,87,AML,Cody Gakpo,a,0,0,700015,0,4,0,0.3606180250644684,1.9078936576843264,0.8211984038352966,13,26813,11,Liverpool,1.20021,4.16249,4.16249,1.086695283651352,22,0,0,0.7260772585868835,1.086695283651352
700014,0,0,6,0.8492019176483154,66,10408,87,FW,Luis Díaz,a,0,0,700016,0,1,0,0.0602044016122818,1.7745672464370728,1.0288957357406616,15,26813,11,Liverpool,1.20021,4.16249,4.16249,0.9094063192605972,22,0,0,0.8492019176483154,0.9094063192605972
700017,0,0,0,0.0,9,6665,87,Sub,Curtis Jones,a,0,0,0,700009,1,0,0.018948433920741,0.018948433920741,0.0,17,26813,11,Liverpool,1.20021,4.16249,4.16249,0.018948433920741,22,0,0,0.0,0.018948433920741
700015,0,0,0,0.0,2,1433,87,Sub,Federico Chiesa,a,0,0,0,700013,0,0,0.0,0.6227260231971741,0.6227260231971741,17,26813,11,Liverpool,1.20021,4.16249,4.16249,0.0,22,0,0,0.0,0.0
700018,0,0,0,0.0,9,7546,87,Sub,Harvey Elliott,a,0,0,0,700012,1,1,0.6227260231971741,0.6416744589805603,0.6416744589805603,17,26813,11,Liverpool,1.20021,4.16249,4.16249,0.6227260231971741,22,0,0,0.0,0.6227260231971741
700016,2,0,4,1.2263386249542236,24,10720,87,Sub,Darwin Núñez,a,1,0,0,700014,0,0,0.0,1.2263386249542236,0.0,17,26813,11,Liverpool,1.20021,4.16249,4.16249,1.2263386249542236,22,0,0,1.2263386249542236,1.2263386249542236
700019,0,0,0,0.0,24,1688,87,Sub,Andrew Robertson,a,0,0,0,700008,3,0,0.2189211845397949,0.2250287979841232,0.0344010144472122,17,26813,11,Liverpool,1.20021,4.16249,4.16249,0.2189211845397949,22,0,0,0.0,0.2189211845397949
700767,0,0,0,0.0,90,6054,88,GK,Ederson,a,0,0,0,0,0,0,0.0,0.0999495238065719,0.0999495238065719,1,26816,12,Manchester City,0.795637,3.20228,3.20228,0.0,22,0,0,0.0,0.0
700768,0,0,0,0.0,90,11000,88,DR,Matheus Nunes,a,1,0,0,0,0,0,0.0,0.2341371774673462,0.2341371774673462,2,26816,12,Manchester City,0.795637,3.20228,3.20228,0.0,22,0,0,0.0,0.0
700769,0,0,0,0.0,90,8961,88,DC,Rúben Dias,a,0,0,0,0,0,0,0.0,0.2205993235111236,0.2205993235111236,3,26816,12,Manchester City,0.795637,3.20228,3.20228,0.0,22,0,0,0.0,0.0
700770,0,0,0,0.0,73,6490,88,DC,Manuel Akanji,a,0,0,700782,0,0,0,0.0,0.5387492179870605,0.5387492179870605,3,26816,12,Manchester City,0.795637,3.20228,3.20228,0.0,22,0,0,0.0,0.0
700771,0,0,0,0.0,90,9790,88,DL,Josko Gvardiol,a,0,0,0,0,0,0,0.0,0.9986354112625122,0.9986354112625122,4,26816,12,Manchester City,0.795637,3.20228,3.20228,0.0,22,0,0,0.0,0.0
700772,1,0,2,0.1404822617769241,73,2254,88,DMC,Mateo Kovacic,a,0,0,700780,0,3,1,0.8208367824554443,1.0693310499191284,0.1366595923900604,7,26816,12,Manchester City,0.795637,3.20228,3.20228,0.9613190442323684,22,0,0,0.1404822617769241,0.9613190442323684
700773,0,0,0,0.0,90,314,88,DMC,Ilkay Gündogan,a,0,0,0,0,1,0,0.0349198579788208,1.615279197692871,1.5803593397140503,7,26816,12,Manchester City,0.795637,3.20228,3.20228,0.0349198579788208,22,0,0,0.0,0.0349198579788208
700774,2,0,4,1.3247860670089722,64,6055,88,AMR,Phil Foden,a,0,0,700778,0,2,1,0.1555293947458267,1.8207346200942995,0.4387996792793274,11,26816,12,Manchester City,0.795637,3.20228,3.20228,1.480315461754799,22,0,0,1.3247860670089722,1.480315461754799
700775,0,0,2,0.1395684629678726,64,447,88,AMC,Kevin De Bruyne,a,0,0,700779,0,3,2,0.7496261596679688,0.9786682724952698,0.7391502857208252,12,26816,12,Manchester City,0.795637,3.20228,3.20228,0.8891946226358414,22,0,0,0.1395684629678726,0.8891946226358414
700776,1,0,2,0.1471354663372039,90,8981,88,AML,Jéremy Doku,a,0,0,0,0,3,1,0.5679981112480164,1.3401713371276855,0.672223687171936,13,26816,12,Manchester City,0.795637,3.20228,3.20228,0.7151335775852203,22,0,0,0.1471354663372039,0.7151335775852203
700777,1,0,3,0.9210678339004515,64,8260,88,FW,Erling Haaland,a,0,0,700781,0,1,0,0.113487385213375,1.034555196762085,0.0,15,26816,12,Manchester City,0.795637,3.20228,3.20228,1.0345552191138268,22,0,0,0.9210678339004515,1.0345552191138268
700780,0,0,0,0.0,17,10847,88,Sub,Rico Lewis,a,0,0,0,700772,0,0,0.0,0.0509167946875095,0.0509167946875095,17,26816,12,Manchester City,0.795637,3.20228,3.20228,0.0,22,0,0,0.0,0.0
700778,0,0,0,0.0,26,675,88,Sub,Jack Grealish,a,0,0,0,700774,0,0,0.0,0.0509167946875095,0.0509167946875095,17,26816,12,Manchester City,0.795637,3.20228,3.20228,0.0,22,0,0,0.0,0.0
700781,0,0,1,0.0625510141253471,26,11242,88,Sub,Divin Mubama,a,0,0,0,700777,0,0,0.0,0.0,0.0,17,26816,12,Manchester City,0.795637,3.20228,3.20228,0.0625510141253471,22,0,0,0.0625510141253471,0.0625510141253471
700779,1,0,2,0.4580423831939697,26,10126,88,Sub,James McAtee,a,0,0,0,700775,0,0,0.0,0.4580423831939697,0.0,17,26816,12,Manchester City,0.795637,3.20228,3.20228,0.4580423831939697,22,0,0,0.4580423831939697,0.4580423831939697
700782,0,0,1,0.0159969367086887,17,11592,88,Sub,Nico O&#039;Reilly,a,0,0,0,700770,0,0,0.0,0.0159969367086887,0.0,17,26816,12,Manchester City,0.795637,3.20228,3.20228,0.0159969367086887,22,0,0,0.0159969367086887,0.0159969367086887
700467,0,0,0,0.0,90,10913,89,GK,André Onana,h,0,0,0,0,0,0,0.0,0.0544985011219978,0.0544985011219978,1,26818,13,Manchester United,1.31823,2.17172,1.31823,0.0,22,0,0,0.0,0.0
700470,0,0,0,0.0,90,1687,89,DC,Harry Maguire,h,1,0,0,0,0,0,0.0,0.1424237638711929,0.1424237638711929,3,26818,13,Manchester United,1.31823,2.17172,1.31823,0.0,22,0,0,0.0,0.0
700468,0,0,1,0.1222365945577621,90,10564,89,DC,Leny Yoro,h,1,0,0,0,0,0,0.0,0.2838387489318847,0.2838387489318847,3,26818,13,Manchester United,1.31823,2.17172,1.31823,0.1222365945577621,22,0,0,0.1222365945577621,0.1222365945577621
700469,0,0,1,0.0234329905360937,90,7902,89,DC,Matthijs de Ligt,h,0,0,0,0,2,0,0.1838511228561401,0.2371366620063781,0.2371366620063781,3,26818,13,Manchester United,1.31823,2.17172,1.31823,0.2072841133922338,22,0,0,0.0234329905360937,0.2072841133922338
700471,0,0,0,0.0,86,10696,89,DMR,Noussair Mazraoui,h,0,0,700479,0,1,0,0.0679498389363288,0.1563274264335632,0.1563274264335632,5,26818,13,Manchester United,1.31823,2.17172,1.31823,0.0679498389363288,22,0,0,0.0,0.0679498389363288
700472,0,0,0,0.0,90,7281,89,DML,Diogo Dalot,h,0,0,0,0,1,0,0.0267630666494369,0.2030295133590698,0.1762664467096328,6,26818,13,Manchester United,1.31823,2.17172,1.31823,0.0267630666494369,22,0,0,0.0,0.0267630666494369
700473,0,0,1,0.0267630666494369,66,11766,89,MC,Manuel Ugarte,h,1,0,700481,0,0,0,0.0,0.0883775874972343,0.0616145208477973,9,26818,13,Manchester United,1.31823,2.17172,1.31823,0.0267630666494369,22,0,0,0.0267630666494369,0.0267630666494369
700474,0,0,0,0.0,66,11174,89,MC,Kobbie Mainoo,h,0,0,700478,0,0,0,0.0,0.1563274264335632,0.1563274264335632,9,26818,13,Manchester United,1.31823,2.17172,1.31823,0.0,22,0,0,0.0,0.0
700476,0,0,1,0.0616145208477973,90,8127,89,AMC,Amad Diallo Traore,h,0,0,0,0,4,0,0.2212081104516983,0.3874928951263428,0.1281032562255859,12,26818,13,Manchester United,1.31823,2.17172,1.31823,0.2828226312994957,22,0,0,0.0616145208477973,0.2828226312994957
700475,1,0,2,0.8291186690330505,90,1228,89,AMC,Bruno Fernandes,h,0,0,0,0,1,0,0.0601534210145473,0.1826017498970031,0.1146519184112548,12,26818,13,Manchester United,1.31823,2.17172,1.31823,0.8892720900475979,22,1,1,0.0679498314857482,0.1281032525002956
700477,0,0,2,0.1432766169309616,86,8044,89,FW,Joshua Zirkzee,h,0,0,700480,0,0,0,0.0,0.1432766169309616,0.0,15,26818,13,Manchester United,1.31823,2.17172,1.31823,0.1432766169309616,22,0,0,0.1432766169309616,0.1432766169309616
700479,0,0,0,0.0,4,11094,89,Sub,Antony,h,0,0,0,700471,0,0,0.0,0.1146519184112548,0.1146519184112548,17,26818,13,Manchester United,1.31823,2.17172,1.31823,0.0,22,0,0,0.0,0.0
700480,0,0,0,0.0,4,11055,89,Sub,Rasmus Højlund,h,0,0,0,700477,0,0,0.0,0.0544985011219978,0.0544985011219978,17,26818,13,Manchester United,1.31823,2.17172,1.31823,0.0,22,0,0,0.0,0.0
